"","Sample","seir.E","seir.S","seir.b","seir.tau","seir.p_h","clockRate","gamma0","gamma1"
"15048","15047000.1",7.23405339792266,1574543.88822785,36.6716741055971,67.9816525524212,0.235775473365008,0.00055713874533442,73,121.667
"15049","15048000.1",7.23405339792266,1348858.28724828,30.4140173301777,82.2939653751705,0.212668789031582,0.000543862382393351,73,121.667
"15050","15049000.1",10.5732353748041,1269223.79770289,32.3769029570175,79.9766873190507,0.21336388698959,0.000533018736551298,73,121.667
"15051","15050000.1",5.48613099233726,1339905.34087259,32.3388914762957,72.4119319070973,0.236561624024309,0.000641267417907845,73,121.667
"15052","15051000.1",6.7516877812085,1458989.35739321,31.9915948096705,69.211739260658,0.251650537736727,0.000572603103178108,73,121.667
"15053","15052000.1",8.00367229492046,1217285.51223688,33.6039360994633,69.055898146284,0.215416164048222,0.000536303588542649,73,121.667
"15054","15053000.1",10.0252405411413,1496636.75322003,21.0774161863918,76.4447443190092,0.267704884821663,0.0005922579582508,73,121.667
"15055","15054000.1",8.97835634643458,1199865.63275771,26.4758582414755,76.4447443190092,0.239089062090758,0.000552616713530356,73,121.667
"15056","15055000.1",7.35489295515109,1240360.29571105,21.3869377583752,90.392706700209,0.251104018470654,0.000710483070788909,73,121.667
"15057","15056000.1",8.22086531163363,1155356.5667573,21.3869377583752,79.3314039015235,0.251104018470654,0.000593886622288452,73,121.667
"15058","15057000.1",7.73470640221613,1120935.65500841,25.8616796875537,74.0910102037215,0.217956306905505,0.000641408683065851,73,121.667
"15059","15058000.1",7.84673720842989,1102976.81907611,31.5332882114808,76.4475136328758,0.191982333768968,0.000607698906501203,73,121.667
"15060","15059000.1",9.27531503192855,1103457.59886122,35.7282929915086,71.9668349018679,0.191982333768968,0.000620592754868867,73,121.667
"15061","15060000.1",6.45631811533658,1256193.20769195,35.880687468287,73.6563919876355,0.218101059749334,0.000565403415187028,73,121.667
"15062","15061000.1",7.76881349220609,1073810.25731902,32.8114530748228,65.5522735187312,0.203717082346501,0.000637126860034105,73,121.667
"15063","15062000.1",6.66804007454916,1230412.24104145,39.57550992011,61.0543771389974,0.209248381234832,0.000625989458765231,73,121.667
"15064","15063000.1",6.93137601479123,1305210.37728403,47.1644254271481,71.3597592883553,0.146377060992952,0.000656082279346186,73,121.667
"15065","15064000.1",6.93137601479123,1361318.82239715,30.1200998484614,71.9872003914494,0.235447829708602,0.000538769001596092,73,121.667
"15066","15065000.1",8.85287300616052,1348571.82966394,28.3077480185539,71.4886604340758,0.216539902500799,0.000795023444301344,73,121.667
"15067","15066000.1",9.51878553657784,1307600.07325002,30.0255147319817,74.876954728419,0.186179500502552,0.000699687798112212,73,121.667
"15068","15067000.1",7.7147549392686,1336822.43938959,31.9717602434173,72.685977938659,0.178258144838573,0.000545801077447278,73,121.667
"15069","15068000.1",7.7147549392686,1255534.78402637,38.0222163653649,79.1467034606663,0.173720474041555,0.000585324510272695,73,121.667
"15070","15069000.1",7.7147549392686,1214889.64136078,39.5361933741733,70.3561804701656,0.179795072608049,0.000638550493311092,73,121.667
"15071","15070000.1",6.95558150745337,1167518.71109766,48.1594364492257,77.4057316365058,0.146443996623381,0.00066612464690062,73,121.667
"15072","15071000.1",4.90497961829884,1179684.5951138,50.7574306802254,60.5342755582073,0.183439018676752,0.000660300324594572,73,121.667
"15073","15072000.1",7.51717972914532,1198585.27540453,32.761925254784,73.9732146191578,0.167367404863899,0.00053186018886044,73,121.667
"15074","15073000.1",5.76603789663145,1058234.96408982,30.2748748170385,89.9573795057851,0.171384166745333,0.00053556850011958,73,121.667
"15075","15074000.1",5.21455092952074,1169618.36568164,34.3878817359804,73.3437387697845,0.17411756828559,0.000567984083278893,73,121.667
"15076","15075000.1",3.86375619041133,1308713.05173485,40.6766345282737,69.6157756956484,0.161698979599982,0.000537880886169553,73,121.667
"15077","15076000.1",6.96137094090665,1398674.9161944,28.8602780752259,72.9401462344913,0.221890326156496,0.000538635411416,73,121.667
"15078","15077000.1",7.29602390047415,1329269.48063668,27.9110182089308,70.6799265845359,0.212481640202606,0.000508078382253944,73,121.667
"15079","15078000.1",4.05571831014865,1313218.7128961,33.6478471764334,79.5076558315652,0.213871359980919,0.000607901825412606,73,121.667
"15080","15079000.1",5.55952560220201,1380138.68872943,38.5582583848817,74.5949333262781,0.183848389857136,0.000558390607185908,73,121.667
"15081","15080000.1",4.51387076742445,1276992.63099849,32.8922175957648,67.3016938866995,0.20628839947165,0.000537224217162887,73,121.667
"15082","15081000.1",7.51280175149338,1278994.05327011,24.7248463403428,70.9278191779191,0.20628839947165,0.00052012208651738,73,121.667
"15083","15082000.1",12.1514607323717,1398393.2051049,22.01889747755,74.0755598276364,0.226647041224127,0.000524652420061565,73,121.667
"15084","15083000.1",9.54873143782913,1469986.48150374,20.2891858855249,69.7849735185783,0.251581459391051,0.000544929368457986,73,121.667
"15085","15084000.1",6.65959498226704,1435851.55938758,21.3970237643922,77.1489179287376,0.253624712219245,0.000568200932943664,73,121.667
"15086","15085000.1",5.73471190350196,1469854.41401554,25.889191099077,82.1561696662271,0.188460161794429,0.000519324714723265,73,121.667
"15087","15086000.1",5.5355090393782,1534373.58648414,26.163607035798,74.8283491012049,0.204638497835092,0.000594732207615187,73,121.667
"15088","15087000.1",5.65437428021666,1644418.28931595,31.6963479939961,74.8283491012049,0.191301885986078,0.000589747968898014,73,121.667
"15089","15088000.1",5.95874400700633,1641384.78340705,31.2261329653496,65.0139957065367,0.209165243403251,0.000564897096156095,73,121.667
"15090","15089000.1",5.84090252321419,1906054.17641552,33.9423090399889,75.9370059126921,0.18359123515915,0.000545111055632661,73,121.667
"15091","15090000.1",8.41320484354724,2119495.05529355,34.7204366626128,69.9263199919565,0.195711510238244,0.000648675805571711,73,121.667
"15092","15091000.1",5.74840532386297,2067796.45879363,34.7204366626128,69.0635155601843,0.211211897757442,0.000548188857780461,73,121.667
"15093","15092000.1",5.65690437703167,1913058.1634086,34.9204201439458,70.2237060007329,0.197012573582771,0.000501877206963878,73,121.667
"15094","15093000.1",5.40022193789393,1896273.0886624,34.6951105604428,70.2237060007329,0.198384036793305,0.000502008833405827,73,121.667
"15095","15094000.1",4.0510005383446,1901519.14475797,29.9704799538864,77.7974610594342,0.193082447807407,0.000507161562583322,73,121.667
"15096","15095000.1",5.49098598890189,1841024.92590218,31.5246025781945,69.4446288418691,0.210769212284692,0.000501170851001923,73,121.667
"15097","15096000.1",9.29977406059483,1928152.365769,32.0003658559542,81.1438116647413,0.207453916057972,0.000513211102616529,73,121.667
"15098","15097000.1",8.3132806783198,1875285.64858338,33.3488176717641,76.8442220367769,0.215089094951563,0.000540194357463386,73,121.667
"15099","15098000.1",11.6148311082247,1764043.68673994,24.6275754098096,80.6877295695856,0.23675517706087,0.000527822453193004,73,121.667
"15100","15099000.1",12.0446035076792,1658266.5185826,20.8080005156863,102.288702108065,0.190400067946749,0.000589141974117724,73,121.667
"15101","15100000.1",6.40816207694311,1717534.51095408,24.1975276180317,73.6659551835583,0.22356105905904,0.000622831070830455,73,121.667
"15102","15101000.1",8.14223241526288,1596814.57028966,24.1975276180317,84.0411149219278,0.254344732358122,0.000541547384319154,73,121.667
"15103","15102000.1",8.14223241526288,1581019.14823754,23.8221799090614,73.3743406422402,0.20980766662867,0.000711638507304473,73,121.667
"15104","15103000.1",8.14223241526288,1483806.50266475,28.0586743622385,81.7883529761676,0.188532252153576,0.000535785984044615,73,121.667
"15105","15104000.1",12.2222149670155,1784507.5370778,24.3961648733699,70.7334720723687,0.24670480398893,0.000643917834672793,73,121.667
"15106","15105000.1",13.0940437020576,1576640.42054414,27.1603118461344,69.1523520115898,0.191883554477592,0.000661822807268958,73,121.667
"15107","15106000.1",11.8160071415188,1512532.63644127,31.0461164140129,70.8150021931591,0.194360514176133,0.000593449332909352,73,121.667
"15108","15107000.1",12.2399760431175,1581351.53112756,24.765827802465,71.648894225857,0.194360514176133,0.000648171322295287,73,121.667
"15109","15108000.1",9.61822710861724,1589484.74646472,27.1728417272727,68.3777274626415,0.231311816908293,0.000666660363307008,73,121.667
"15110","15109000.1",10.484486816009,1660505.77365946,20.2802384317864,78.7178903118279,0.221106701708886,0.000649808269506453,73,121.667
"15111","15110000.1",9.18714434953613,1792756.48856965,18.8907447886434,80.4163123121534,0.237320276173214,0.000568920994099239,73,121.667
"15112","15111000.1",14.5001901746674,1730179.82977885,21.1499721595251,79.5495893443625,0.248316584255563,0.000615120643916346,73,121.667
"15113","15112000.1",10.4031098272081,1665769.73478992,19.3398402997092,79.2907842499666,0.239136798000192,0.000570254423547395,73,121.667
"15114","15113000.1",9.1126471314312,1770728.92236926,18.3159271435186,84.050442601647,0.23404609374522,0.000612325964523859,73,121.667
"15115","15114000.1",13.2148386062732,1467173.58965195,19.7901304471682,83.9744295280147,0.201787818586255,0.000562177089757104,73,121.667
"15116","15115000.1",9.23390337941251,1334370.89572854,18.2950477906956,88.6382971293772,0.201787818586255,0.000527564718252014,73,121.667
"15117","15116000.1",14.1599912293209,1370396.93223648,19.8954741580512,76.7633684162861,0.188526806676812,0.000529391962664973,73,121.667
"15118","15117000.1",12.0692068679343,1262008.20133539,20.6665214003628,70.6219900939314,0.254180047978946,0.000548140639133355,73,121.667
"15119","15118000.1",8.78895825654122,1395181.64009118,22.4168011464783,69.4141175635332,0.254180047978946,0.000578607962886968,73,121.667
"15120","15119000.1",10.2047360338311,1315556.21899775,22.1772373007355,68.7643720586699,0.259156282454425,0.000658788279622203,73,121.667
"15121","15120000.1",11.3452217507845,1178778.17590806,23.3365695138117,68.7643720586699,0.259156282454425,0.00055479713809136,73,121.667
"15122","15121000.1",5.18543973337973,978089.258043666,26.0180438580636,76.0736196310045,0.232629910475975,0.00057111988277919,73,121.667
"15123","15122000.1",5.83304913700599,901906.823413896,26.1252586319363,86.7495370452,0.212680317662305,0.000653319104529588,73,121.667
"15124","15123000.1",7.97687980189672,949460.787708318,22.423255271191,78.6035427002222,0.216345093040667,0.000644216088090948,73,121.667
"15125","15124000.1",7.57116660101939,788095.168388258,22.1213374247202,73.7028564413983,0.223543789946618,0.000543523078081388,73,121.667
"15126","15125000.1",10.0423397368081,633192.712980479,29.0050306249357,73.7028564413983,0.209908439241096,0.000550928945225744,73,121.667
"15127","15126000.1",10.8443699390458,589834.662428077,24.0121801860545,80.4860518400701,0.204822909110397,0.000560070631208929,73,121.667
"15128","15127000.1",5.51906092681915,553486.544865294,37.5158559723458,79.0751676492632,0.170688801491029,0.000508342764195647,73,121.667
"15129","15128000.1",5.51906092681915,475151.559844154,38.5211855214596,74.965510080566,0.191043253320304,0.000522948535768416,73,121.667
"15130","15129000.1",6.08924876565435,277663.883014856,25.0794114073862,90.8253778726406,0.206098402110668,0.000614384138726094,73,121.667
"15131","15130000.1",8.71343163682829,253726.945056422,22.6452150042595,90.9389190789656,0.195666520708562,0.00052607184849861,73,121.667
"15132","15131000.1",6.07384999285502,54739.5158351784,27.6246718370956,90.8917978775546,0.214415359297748,0.000682111113379342,73,121.667
"15133","15132000.1",5.9029104463171,149626.670847016,24.0494154348005,88.0161466432867,0.186699258128913,0.000606550916303575,73,121.667
"15134","15133000.1",7.93319945075961,117032.067388035,24.0584836991672,87.240253480393,0.178081506311363,0.000627956880806098,73,121.667
"15135","15134000.1",7.32927450642903,222678.126211371,23.5864368551615,87.240253480393,0.178081506311363,0.000674232338141531,73,121.667
"15136","15135000.1",9.33146201754052,260863.06541952,24.0130092007556,77.5721593388913,0.195942482860623,0.000682617818218775,73,121.667
"15137","15136000.1",7.36606401606386,161201.442430644,24.5669399689811,77.4661920261261,0.20141846378406,0.000616713189858761,73,121.667
"15138","15137000.1",9.87719184622318,53786.5839853106,35.5369521304901,58.8431774652824,0.20141846378406,0.000698214591517233,73,121.667
"15139","15138000.1",5.03412369112784,23540.4258582009,29.600995025155,64.7709143962526,0.228781369340746,0.000588901534559508,73,121.667
"15140","15139000.1",6.69453800343844,102047.09794033,31.9849474725779,70.3402584992048,0.19468335775286,0.000620800508297585,73,121.667
"15141","15140000.1",4.32680649378495,159206.448722993,35.5050854159964,71.5567692424017,0.171417602889277,0.000661992363111184,73,121.667
"15142","15141000.1",4.80185215270848,165677.826916826,36.3948241494092,71.5567692424017,0.186917783600611,0.000720701388874388,73,121.667
"15143","15142000.1",4.79101679678613,32559.7456704282,33.7627206325383,78.7423807292935,0.200809865929665,0.000700652944280219,73,121.667
"15144","15143000.1",8.24401636862788,14379.4135892019,43.5736940054903,71.4536216349031,0.166086723756858,0.000646897569784566,73,121.667
"15145","15144000.1",6.21955751555569,40388.047686266,33.9669474437176,71.4536216349031,0.167089244357968,0.000648703789375312,73,121.667
"15146","15145000.1",5.16600345879908,124484.597030405,37.6530578821722,67.904216590516,0.15749821409179,0.000695735316694612,73,121.667
"15147","15146000.1",8.99916206865329,244139.669524519,27.4811301443898,74.8650679935785,0.167949683052429,0.000658079226100591,73,121.667
"15148","15147000.1",5.69205803337597,307997.438303368,24.3475344367376,74.8650679935785,0.230008062407938,0.000580481125678805,73,121.667
"15149","15148000.1",6.13616732139361,149456.364089173,26.0216482169901,75.587216530728,0.235393070232369,0.000637937351045279,73,121.667
"15150","15149000.1",10.6526009155484,165046.603765021,30.0902739878014,71.3004473922657,0.208436068209846,0.000631994942293881,73,121.667
"15151","15150000.1",7.81274189567831,192067.436787696,21.8506936464388,78.8851921955002,0.224043349795249,0.000575232114057895,73,121.667
"15152","15151000.1",9.05431493805645,74424.3920470874,19.2302721289246,89.9969663639005,0.227922609842321,0.000632909625712345,73,121.667
"15153","15152000.1",6.00425085964702,11833.5880071748,24.5213619568705,90.6889875769278,0.22280084203483,0.000605149793793179,73,121.667
"15154","15153000.1",9.31242644197681,60370.7783582443,22.9903239402089,77.7224636092097,0.209367408990014,0.000501846850901957,73,121.667
"15155","15154000.1",6.72292726347416,109243.69713425,22.9903239402089,81.0224004978756,0.207053991512187,0.000544752311874621,73,121.667
"15156","15155000.1",6.03229688663608,103980.115452016,29.4149816891863,65.4132133485171,0.246778987412278,0.00070492187267008,73,121.667
"15157","15156000.1",6.12395603187269,16904.5743603969,20.9630687062744,65.4132133485171,0.277914695637004,0.000520657832194175,73,121.667
"15158","15157000.1",8.34321277171456,132638.406209814,25.7481298236104,67.1780373723193,0.247921696883744,0.000502892822459338,73,121.667
"15159","15158000.1",8.9005912486849,208796.732198788,25.5506134189516,72.4163876573839,0.2388088639164,0.000568140023312836,73,121.667
"15160","15159000.1",7.25017682894552,381540.164835457,25.5506134189516,67.9016433008952,0.271842636429581,0.000601004792527624,73,121.667
"15161","15160000.1",6.11547784656845,221911.539998693,22.2319272304668,78.9625131320749,0.214939157206495,0.000644477609407309,73,121.667
"15162","15161000.1",5.09057101707381,412720.68103128,22.9949692496201,78.7033015642269,0.229504799042469,0.000523613149074714,73,121.667
"15163","15162000.1",9.2520264814672,315183.22222685,17.7826835003906,88.8509758943911,0.234527825053161,0.000540824105064291,73,121.667
"15164","15163000.1",10.8528762553741,421890.097298985,17.7826835003906,78.28984722149,0.227488349703466,0.000657738481619014,73,121.667
"15165","15164000.1",8.95592312268853,324185.524967812,19.3078849583218,87.266437733123,0.222268507623907,0.000570290888096296,73,121.667
"15166","15165000.1",6.46130578682549,54387.7259820554,18.96465071148,75.9359226896839,0.264287418603541,0.000598897055721594,73,121.667
"15167","15166000.1",6.9423580925631,33614.11631709,19.1054170720312,75.9359226896839,0.260900637308299,0.000552716020053054,73,121.667
"15168","15167000.1",11.3046209758809,12129.2794969002,17.9494189645665,86.5533258704582,0.207825633949703,0.000643524792817751,73,121.667
"15169","15168000.1",12.4307403812495,72148.4497184458,14.4180897748334,90.0759449551073,0.220786844302885,0.000500475019623793,73,121.667
"15170","15169000.1",8.62314563524967,336960.046700418,15.0571303726653,93.3470472064583,0.233020577145422,0.000530006391597271,73,121.667
"15171","15170000.1",8.62314563524967,326078.210703126,15.7972067997913,82.5796909323473,0.260834244849384,0.000624475891834638,73,121.667
"15172","15171000.1",8.58665669712292,311913.108142844,20.1875248783051,90.9323710549022,0.188526314669537,0.000586306637126339,73,121.667
"15173","15172000.1",7.99480006003547,127083.953987922,20.8883910131574,73.2991560012855,0.270085948526758,0.000664613432808939,73,121.667
"15174","15173000.1",7.19412065958018,226332.608905989,22.2801612929223,79.5216250352237,0.240904291545289,0.00060802465847114,73,121.667
"15175","15174000.1",9.41402329942808,403101.953209361,22.2801612929223,73.5133848266862,0.237446900206255,0.000559444649075322,73,121.667
"15176","15175000.1",5.47587511361911,497075.820176361,33.5499969829453,59.73922156076,0.215379050517716,0.000661933469707252,73,121.667
"15177","15176000.1",5.64166818372386,433777.937107512,31.5353197573712,61.9249590912451,0.208212974147663,0.000521113842573968,73,121.667
"15178","15177000.1",4.49785290341334,413369.582906806,29.2118338989657,78.5873404008016,0.193015542244511,0.000581004561093961,73,121.667
"15179","15178000.1",4.89256387238922,415360.707959289,29.1634645137226,77.5678401343248,0.169652654388386,0.000635328518781393,73,121.667
"15180","15179000.1",4.89256387238922,369444.197522397,32.2071842637981,80.5873265414178,0.159876314162096,0.000575101214413259,73,121.667
"15181","15180000.1",4.74188072146982,569846.466303031,33.0528878330514,77.1507714239003,0.190905094977719,0.00070886742184825,73,121.667
"15182","15181000.1",4.74188072146982,442781.438059859,38.0932048367225,65.9082010208332,0.173530506575078,0.000603029245153174,73,121.667
"15183","15182000.1",6.80811956110125,350404.380285239,40.9158512701934,66.4912671766923,0.15111718928149,0.000598035108036767,73,121.667
"15184","15183000.1",5.28823858397968,300095.585932627,38.3706709204388,80.6481126210078,0.151656536460035,0.000639679008821941,73,121.667
"15185","15184000.1",5.28823858397968,353242.846693742,37.5923637940808,80.6481126210078,0.156584834597102,0.000674787970209055,73,121.667
"15186","15185000.1",8.88660047368503,465270.533090928,35.8204403246776,78.216637089264,0.152429759114423,0.000622382804153466,73,121.667
"15187","15186000.1",8.96513857849834,511610.579163725,30.2192855693109,71.4085822524764,0.146936994199595,0.00063835824691125,73,121.667
"15188","15187000.1",8.42498395281984,522731.673179441,31.215931377349,64.6868624326311,0.176434276562201,0.00055179673569609,73,121.667
"15189","15188000.1",6.17423120104571,505348.901692192,30.4289137072345,74.0470087540674,0.17672086363952,0.000691055934388019,73,121.667
"15190","15189000.1",4.96832706202238,559683.118607041,33.0059283120125,79.4382963578394,0.170960606012646,0.000704593515920338,73,121.667
"15191","15190000.1",6.06241979554293,798028.199819793,32.8554307746466,79.8383906087987,0.176879470582754,0.000734339724795335,73,121.667
"15192","15191000.1",6.73519336978702,813304.261567498,29.5574427397051,81.9773909013666,0.190907608913257,0.000668025127821209,73,121.667
"15193","15192000.1",5.06257081154094,739049.352036093,30.9611467239466,72.2177809883537,0.188790615876324,0.00068282198451077,73,121.667
"15194","15193000.1",4.19216520355493,545534.212724042,30.1860321503123,70.9766946693449,0.182663585549333,0.00062290395768785,73,121.667
"15195","15194000.1",2.90494043352768,643436.184065418,31.1877083430824,77.6841843654081,0.193199759858615,0.000581680377225206,73,121.667
"15196","15195000.1",2.60501950918968,586777.756107246,27.7224807345073,73.7181220915876,0.214168967816906,0.000550442756428406,73,121.667
"15197","15196000.1",5.3508635587538,798029.916285833,24.4726919138394,73.7181220915876,0.2267366981833,0.000521983330751924,73,121.667
"15198","15197000.1",5.62833936610374,881938.367884335,23.7606377067684,69.2645490233262,0.246675654701185,0.000524348603677794,73,121.667
"15199","15198000.1",4.55203721226554,810682.664350835,22.4042975400492,69.5116772280822,0.252351451308071,0.000521474166617843,73,121.667
"15200","15199000.1",5.16961017150838,828534.394479115,20.9689151451516,72.4159637210099,0.220471632174153,0.000559069034749242,73,121.667
"15201","15200000.1",5.44117377141265,777717.100006192,22.1269683949903,68.7389863855562,0.244048523105532,0.000530640950918187,73,121.667
"15202","15201000.1",4.04863864247301,850812.292570973,22.1269683949903,82.0678553414872,0.236500001685137,0.000611038047482443,73,121.667
"15203","15202000.1",4.99733068135848,1027286.40005735,22.9939125636571,78.1694150624493,0.183489964902813,0.000613194459419237,73,121.667
"15204","15203000.1",1.87520337188578,886799.997424079,28.864042127369,83.2707221150274,0.194604208690096,0.000515483537015907,73,121.667
"15205","15204000.1",2.48297296874546,1159711.39238041,32.3138054739614,77.8350332853784,0.186205205848176,0.000546091959391556,73,121.667
"15206","15205000.1",5.15187486410692,1007900.41150513,26.5619828602916,83.716259510574,0.186205205848176,0.000519218156979428,73,121.667
"15207","15206000.1",4.41323030990446,1100565.37081239,19.8572022847551,79.0593345742244,0.22175266466677,0.000662776991727832,73,121.667
"15208","15207000.1",6.58517582643459,1175747.10460021,19.869305367182,78.6178712667529,0.232987844216676,0.000553590569944563,73,121.667
"15209","15208000.1",3.13166657599051,1256754.53760222,21.8472108785153,76.592560006409,0.240729658698176,0.000507068914270516,73,121.667
"15210","15209000.1",3.13166657599051,1079017.07872101,22.0280794258993,77.8049661621897,0.210896600052276,0.000583909778540147,73,121.667
"15211","15210000.1",3.13166657599051,1073742.63931442,22.5459291719955,86.4580098398151,0.206704252039031,0.000526900331401954,73,121.667
"15212","15211000.1",3.13166657599051,1129169.96350878,21.836641890069,90.9119288357506,0.208943988340229,0.000526013632076711,73,121.667
"15213","15212000.1",2.06391738233424,943775.96141302,21.9614888189045,93.8161937450813,0.216343225862551,0.000510476207705157,73,121.667
"15214","15213000.1",2.06391738233424,987397.246683854,26.4426904205083,84.4296501462138,0.202435759208884,0.000523770409949821,73,121.667
"15215","15214000.1",3.85133028487489,915226.771430311,25.8304168096806,73.6283087637609,0.200451284954574,0.000655173244948772,73,121.667
